,Time,Time(s),Temp(K),Wavelength,QWP_Pos
0,2017-05-10 05:17:47,0,21.099000930786133,1051.5,1
1,2017-05-10 05:17:50,3,21.097999572753906,1051.5,1
2,2017-05-10 05:17:53,6,21.097000122070312,1051.5,1
3,2017-05-10 05:17:59,12,21.097000122070312,1051.5,1
4,2017-05-10 05:18:04,17,21.097000122070312,1051.5,1
5,2017-05-10 05:18:10,23,21.09600067138672,1051.5,1
6,2017-05-10 05:18:15,28,21.09499931335449,1051.5,1
7,2017-05-10 05:18:21,34,21.09499931335449,1051.5,1
8,2017-05-10 05:18:27,40,21.0939998626709,1051.5,1
9,2017-05-10 05:18:33,46,21.0939998626709,1051.5,1
10,2017-05-10 05:18:38,51,21.0939998626709,1051.5,1
11,2017-05-10 05:18:45,58,21.093000411987305,1051.5,1
12,2017-05-10 05:18:50,63,21.091999053955078,1051.5,1
13,2017-05-10 05:18:55,68,21.090999603271484,1051.5,1
14,2017-05-10 05:19:00,73,21.091999053955078,1051.5,1
15,2017-05-10 05:19:05,78,21.093000411987305,1051.5,1
16,2017-05-10 05:19:11,84,21.09000015258789,1051.5,1
17,2017-05-10 05:19:16,89,21.090999603271484,1051.5,1
18,2017-05-10 05:19:22,95,21.090999603271484,1051.5,1
19,2017-05-10 05:19:27,100,21.09000015258789,1051.5,1
20,2017-05-10 05:19:32,105,21.09000015258789,1051.5,1
21,2017-05-10 05:19:38,111,21.09000015258789,1051.5,1
22,2017-05-10 05:19:43,116,21.09000015258789,1051.5,1
23,2017-05-10 05:19:49,122,21.09000015258789,1051.5,1
24,2017-05-10 05:19:55,128,21.090999603271484,1051.5,1
25,2017-05-10 05:20:01,134,21.09000015258789,1051.5,1
26,2017-05-10 05:20:07,140,21.08799934387207,1051.5,1
27,2017-05-10 05:20:12,145,21.08799934387207,1051.5,1
28,2017-05-10 05:20:18,151,21.08699989318848,1051.5,1
29,2017-05-10 05:20:24,157,21.086000442504886,1051.5,1
30,2017-05-10 05:20:31,164,21.08799934387207,1051.5,1
31,2017-05-10 05:20:37,170,21.086000442504886,1051.5,1
32,2017-05-10 05:20:43,176,21.086000442504886,1051.5,1
33,2017-05-10 05:20:48,181,21.086000442504886,1051.5,1
34,2017-05-10 05:20:53,186,21.086000442504886,1051.5,1
35,2017-05-10 05:20:59,192,21.086000442504886,1051.5,1
36,2017-05-10 05:21:04,197,21.084999084472656,1051.5,1
37,2017-05-10 05:21:09,202,21.084999084472656,1051.5,1
38,2017-05-10 05:21:15,208,21.083999633789066,1051.5,1
39,2017-05-10 05:21:20,213,21.08300018310547,1051.5,1
40,2017-05-10 05:21:26,219,21.083999633789066,1051.5,1
41,2017-05-10 05:21:31,224,21.083999633789066,1051.5,1
42,2017-05-10 05:21:37,230,21.083999633789066,1051.5,1
43,2017-05-10 05:21:43,236,21.083999633789066,1051.5,1
44,2017-05-10 05:21:48,241,21.083999633789066,1051.5,1
45,2017-05-10 05:21:53,246,21.08300018310547,1051.5,1
46,2017-05-10 05:21:58,251,21.08300018310547,1051.5,1
47,2017-05-10 05:22:03,256,21.084999084472656,1051.5,1
48,2017-05-10 05:22:08,261,21.084999084472656,1051.5,1
49,2017-05-10 05:22:14,267,21.083999633789066,1051.5,1
50,2017-05-10 05:22:19,272,21.083999633789066,1051.5,1
51,2017-05-10 05:22:24,277,21.083999633789066,1051.5,1
52,2017-05-10 05:22:29,282,21.086000442504886,1051.5,1
53,2017-05-10 05:22:35,288,21.084999084472656,1051.5,1
54,2017-05-10 05:22:41,294,21.084999084472656,1051.5,1
55,2017-05-10 05:22:46,299,21.084999084472656,1051.5,1
56,2017-05-10 05:22:52,305,21.084999084472656,1051.5,1
57,2017-05-10 05:22:57,310,21.084999084472656,1051.5,1
58,2017-05-10 05:23:02,315,21.084999084472656,1051.5,1
59,2017-05-10 05:23:07,320,21.084999084472656,1051.5,1
60,2017-05-10 05:23:13,326,21.086000442504886,1051.5,1
61,2017-05-10 05:23:19,332,21.08699989318848,1051.5,1
62,2017-05-10 05:23:24,337,21.086000442504886,1051.5,1
63,2017-05-10 05:23:30,343,21.084999084472656,1051.5,1
64,2017-05-10 05:23:35,348,21.084999084472656,1051.5,1
65,2017-05-10 05:23:40,353,21.084999084472656,1051.5,1
66,2017-05-10 05:23:46,359,21.086000442504886,1051.5,1
67,2017-05-10 05:23:51,364,21.086000442504886,1051.5,1
68,2017-05-10 05:23:56,369,21.084999084472656,1051.5,1
69,2017-05-10 05:24:01,374,21.084999084472656,1051.5,1
70,2017-05-10 05:24:06,379,21.086000442504886,1051.5,1
71,2017-05-10 05:24:12,385,21.084999084472656,1051.5,1
72,2017-05-10 05:24:17,390,21.084999084472656,1051.5,1
73,2017-05-10 05:24:23,396,21.083999633789066,1051.5,1
74,2017-05-10 05:24:29,402,21.086000442504886,1051.5,1
75,2017-05-10 05:24:35,408,21.084999084472656,1051.5,1
76,2017-05-10 05:24:40,413,21.084999084472656,1051.5,1
77,2017-05-10 05:24:45,418,21.084999084472656,1051.5,1
78,2017-05-10 05:24:50,423,21.083999633789066,1051.5,1
79,2017-05-10 05:24:57,430,21.084999084472656,1051.5,1
80,2017-05-10 05:25:03,436,21.084999084472656,1051.5,1
81,2017-05-10 05:25:08,441,21.084999084472656,1051.5,1
82,2017-05-10 05:25:14,447,21.086000442504886,1051.5,1
83,2017-05-10 05:25:19,452,21.083999633789066,1051.5,1
84,2017-05-10 05:25:25,458,21.083999633789066,1051.5,1
85,2017-05-10 05:25:31,464,21.084999084472656,1051.5,1
86,2017-05-10 05:25:36,469,21.084999084472656,1051.5,1
87,2017-05-10 05:25:42,475,21.086000442504886,1051.5,1
88,2017-05-10 05:25:47,480,21.083999633789066,1051.5,1
89,2017-05-10 05:25:53,486,21.084999084472656,1051.5,1
90,2017-05-10 05:25:58,491,21.084999084472656,1051.5,1
91,2017-05-10 05:26:04,497,21.084999084472656,1051.5,1
92,2017-05-10 05:26:09,502,21.084999084472656,1051.5,1
93,2017-05-10 05:26:14,507,21.086000442504886,1051.5,1
94,2017-05-10 05:26:19,512,21.086000442504886,1051.5,1
95,2017-05-10 05:26:24,517,21.086000442504886,1051.5,1
96,2017-05-10 05:26:29,522,21.086000442504886,1051.5,1
97,2017-05-10 05:26:35,528,21.086000442504886,1051.5,1
98,2017-05-10 05:26:40,533,21.084999084472656,1051.5,1
99,2017-05-10 05:26:46,539,21.084999084472656,1051.5,1
100,2017-05-10 05:26:51,544,21.084999084472656,1051.5,1
101,2017-05-10 05:26:57,550,21.084999084472656,1051.5,1
102,2017-05-10 05:27:02,555,21.084999084472656,1051.5,1
103,2017-05-10 05:27:08,561,21.083999633789066,1051.5,1
104,2017-05-10 05:27:13,566,21.084999084472656,1051.5,1
105,2017-05-10 05:27:18,571,21.083999633789066,1051.5,1
106,2017-05-10 05:27:24,577,21.084999084472656,1051.5,1
107,2017-05-10 05:27:29,582,21.08300018310547,1051.5,1
108,2017-05-10 05:27:36,589,21.083999633789066,1051.5,1
109,2017-05-10 05:27:41,594,21.083999633789066,1051.5,1
110,2017-05-10 05:27:47,600,21.083999633789066,1051.5,1
111,2017-05-10 05:27:52,605,21.083999633789066,1051.5,1
112,2017-05-10 05:27:58,611,21.083999633789066,1051.5,1
113,2017-05-10 05:28:03,616,21.083999633789066,1051.5,1
114,2017-05-10 05:28:09,622,21.083999633789066,1051.5,1
115,2017-05-10 05:28:15,628,21.08300018310547,1051.5,1
116,2017-05-10 05:28:21,634,21.083999633789066,1051.5,1
117,2017-05-10 05:28:29,642,21.082000732421875,1051.5,1
118,2017-05-10 05:28:35,648,21.083999633789066,1051.5,1
119,2017-05-10 05:28:40,653,21.08099937438965,1051.5,1
120,2017-05-10 05:28:46,659,21.08099937438965,1051.5,1
121,2017-05-10 05:28:52,665,21.08099937438965,1051.5,1
122,2017-05-10 05:28:58,671,21.07999992370605,1051.5,1
123,2017-05-10 05:29:03,676,21.07900047302246,1051.5,1
124,2017-05-10 05:29:08,681,21.07900047302246,1051.5,1
125,2017-05-10 05:29:14,687,21.07999992370605,1051.5,1
126,2017-05-10 05:29:19,692,21.07999992370605,1051.5,1
127,2017-05-10 05:29:24,697,21.07999992370605,1051.5,1
128,2017-05-10 05:29:30,703,21.07900047302246,1051.5,1
129,2017-05-10 05:29:36,709,21.07900047302246,1051.5,1
130,2017-05-10 05:29:41,714,21.077999114990234,1051.5,1
131,2017-05-10 05:29:46,719,21.07699966430664,1051.5,1
132,2017-05-10 05:29:52,725,21.077999114990234,1051.5,1
133,2017-05-10 05:29:57,730,21.077999114990234,1051.5,1
134,2017-05-10 05:30:02,735,21.077999114990234,1051.5,1
135,2017-05-10 05:30:07,740,21.077999114990234,1051.5,1
136,2017-05-10 05:30:12,745,21.07699966430664,1051.5,1
137,2017-05-10 05:30:17,750,21.07699966430664,1051.5,1
138,2017-05-10 05:30:22,755,21.077999114990234,1051.5,1
139,2017-05-10 05:30:28,761,21.076000213623047,1051.5,1
140,2017-05-10 05:30:33,766,21.07699966430664,1051.5,1
141,2017-05-10 05:30:39,772,21.07699966430664,1051.5,1
142,2017-05-10 05:30:45,778,21.07699966430664,1051.5,1
143,2017-05-10 05:30:51,784,21.07699966430664,1051.5,1
144,2017-05-10 05:30:56,789,21.07699966430664,1051.5,1
145,2017-05-10 05:31:02,795,21.07699966430664,1051.5,1
146,2017-05-10 05:31:09,802,21.07699966430664,1051.5,1
147,2017-05-10 05:31:15,808,21.07699966430664,1051.5,1
148,2017-05-10 05:31:20,813,21.07699966430664,1051.5,1
149,2017-05-10 05:31:25,818,21.07699966430664,1051.5,1
150,2017-05-10 05:31:31,824,21.07699966430664,1051.5,1
151,2017-05-10 05:31:37,830,21.076000213623047,1051.5,1
152,2017-05-10 05:31:42,835,21.07699966430664,1051.5,1
153,2017-05-10 05:31:47,840,21.07699966430664,1051.5,1
154,2017-05-10 05:31:53,846,21.07699966430664,1051.5,1
155,2017-05-10 05:31:58,851,21.077999114990234,1051.5,1
156,2017-05-10 05:32:03,856,21.077999114990234,1051.5,1
157,2017-05-10 05:32:08,861,21.077999114990234,1051.5,1
158,2017-05-10 05:32:13,866,21.077999114990234,1051.5,1
159,2017-05-10 05:32:19,872,21.07900047302246,1051.5,1
160,2017-05-10 05:32:25,878,21.077999114990234,1051.5,1
161,2017-05-10 05:32:31,884,21.07699966430664,1051.5,1
162,2017-05-10 05:32:37,890,21.07699966430664,1051.5,1
163,2017-05-10 05:32:43,896,21.07699966430664,1051.5,1
164,2017-05-10 05:32:49,902,21.077999114990234,1051.5,1
165,2017-05-10 05:32:55,908,21.07699966430664,1051.5,1
166,2017-05-10 05:33:00,913,21.07699966430664,1051.5,1
167,2017-05-10 05:33:05,918,21.07699966430664,1051.5,1
168,2017-05-10 05:33:10,923,21.075000762939453,1051.5,1
169,2017-05-10 05:33:16,929,21.075000762939453,1051.5,1
170,2017-05-10 05:33:21,934,21.075000762939453,1051.5,1
171,2017-05-10 05:33:27,940,21.076000213623047,1051.5,1
172,2017-05-10 05:33:33,946,21.075000762939453,1051.5,1
173,2017-05-10 05:33:38,951,21.076000213623047,1051.5,1
174,2017-05-10 05:33:44,957,21.075000762939453,1051.5,1
175,2017-05-10 05:33:49,962,21.075000762939453,1051.5,1
176,2017-05-10 05:33:55,968,21.076000213623047,1051.5,1
177,2017-05-10 05:34:00,973,21.075000762939453,1051.5,1
178,2017-05-10 05:34:06,979,21.075000762939453,1051.5,1
179,2017-05-10 05:34:12,985,21.073999404907227,1051.5,1
180,2017-05-10 05:34:17,990,21.073999404907227,1051.5,1
181,2017-05-10 05:34:22,995,21.073999404907227,1051.5,1
182,2017-05-10 05:34:27,1000,21.072999954223636,1051.5,1
183,2017-05-10 05:34:33,1006,21.072999954223636,1051.5,1
184,2017-05-10 05:34:39,1012,21.073999404907227,1051.5,1
185,2017-05-10 05:34:44,1017,21.07200050354004,1051.5,1
186,2017-05-10 05:34:49,1022,21.072999954223636,1051.5,1
187,2017-05-10 05:34:55,1028,21.072999954223636,1051.5,1
188,2017-05-10 05:35:01,1034,21.072999954223636,1051.5,1
189,2017-05-10 05:35:07,1040,21.07200050354004,1051.5,1
190,2017-05-10 05:35:13,1046,21.07200050354004,1051.5,1
191,2017-05-10 05:35:18,1051,21.072999954223636,1051.5,1
192,2017-05-10 05:35:23,1056,21.072999954223636,1051.5,1
193,2017-05-10 05:35:29,1062,21.072999954223636,1051.5,1
194,2017-05-10 05:35:35,1068,21.072999954223636,1051.5,1
195,2017-05-10 05:35:41,1074,21.072999954223636,1051.5,1
196,2017-05-10 05:35:47,1080,21.07200050354004,1051.5,1
197,2017-05-10 05:35:52,1085,21.07099914550781,1051.5,1
198,2017-05-10 05:35:57,1090,21.07200050354004,1051.5,1
199,2017-05-10 05:36:03,1096,21.072999954223636,1051.5,1
200,2017-05-10 05:36:08,1101,21.07200050354004,1051.5,1
201,2017-05-10 05:36:13,1106,21.07200050354004,1051.5,1
202,2017-05-10 05:36:18,1111,21.072999954223636,1051.5,1
203,2017-05-10 05:36:23,1116,21.07200050354004,1051.5,1
204,2017-05-10 05:36:28,1121,21.07200050354004,1051.5,1
205,2017-05-10 05:36:34,1127,21.07200050354004,1051.5,1
206,2017-05-10 05:36:39,1132,21.07200050354004,1051.5,1
207,2017-05-10 05:36:44,1137,21.07200050354004,1051.5,1
208,2017-05-10 05:36:49,1142,21.072999954223636,1051.5,1
209,2017-05-10 05:36:55,1148,21.07200050354004,1051.5,1
210,2017-05-10 05:37:00,1153,21.07200050354004,1051.5,1
211,2017-05-10 05:37:05,1158,21.072999954223636,1051.5,1
212,2017-05-10 05:37:10,1163,21.072999954223636,1051.5,1
213,2017-05-10 05:37:16,1169,21.07200050354004,1051.5,1
214,2017-05-10 05:37:21,1174,21.07099914550781,1051.5,1
215,2017-05-10 05:37:26,1179,21.07200050354004,1051.5,1
216,2017-05-10 05:37:31,1184,21.06999969482422,1051.5,1
217,2017-05-10 05:37:37,1190,21.07099914550781,1051.5,1
0,2017-05-10 05:37:39,1192,21.06999969482422,1051.5,1
1,2017-05-10 05:37:43,1196,21.07099914550781,1051.5,1
2,2017-05-10 05:37:45,1198,21.06999969482422,1051.5,1
3,2017-05-10 05:37:50,1203,21.069000244140625,1051.5,1
4,2017-05-10 05:37:56,1209,21.069000244140625,1051.5,1
