,Time,Time(s),Temp(K),Wavelength,QWP_Pos
0,2017-05-09 22:59:08,0,21.525999069213867,1051.5,1
1,2017-05-09 22:59:13,5,21.527000427246094,1051.5,1
2,2017-05-09 22:59:19,11,21.527000427246094,1051.5,1
3,2017-05-09 22:59:25,17,21.525999069213867,1051.5,1
4,2017-05-09 22:59:31,23,21.525999069213867,1051.5,1
5,2017-05-09 22:59:37,29,21.52400016784668,1051.5,1
6,2017-05-09 22:59:42,34,21.524999618530273,1051.5,1
7,2017-05-09 22:59:48,40,21.524999618530273,1051.5,1
8,2017-05-09 22:59:54,46,21.524999618530273,1051.5,1
9,2017-05-09 22:59:59,51,21.524999618530273,1051.5,1
10,2017-05-09 23:00:05,57,21.524999618530273,1051.5,1
11,2017-05-09 23:00:10,62,21.52400016784668,1051.5,1
12,2017-05-09 23:00:15,67,21.523000717163086,1051.5,1
13,2017-05-09 23:00:21,73,21.52400016784668,1051.5,1
14,2017-05-09 23:00:27,79,21.523000717163086,1051.5,1
15,2017-05-09 23:00:32,84,21.52199935913086,1051.5,1
16,2017-05-09 23:00:38,90,21.52199935913086,1051.5,1
17,2017-05-09 23:00:44,96,21.523000717163086,1051.5,1
18,2017-05-09 23:00:50,102,21.52400016784668,1051.5,1
19,2017-05-09 23:00:56,108,21.520999908447266,1051.5,1
20,2017-05-09 23:01:01,113,21.520000457763672,1051.5,1
21,2017-05-09 23:01:06,118,21.520000457763672,1051.5,1
22,2017-05-09 23:01:11,123,21.518999099731445,1051.5,1
23,2017-05-09 23:01:16,128,21.517000198364254,1051.5,1
24,2017-05-09 23:01:21,133,21.51799964904785,1051.5,1
25,2017-05-09 23:01:27,139,21.51799964904785,1051.5,1
26,2017-05-09 23:01:32,144,21.51799964904785,1051.5,1
27,2017-05-09 23:01:38,150,21.51799964904785,1051.5,1
28,2017-05-09 23:01:44,156,21.51799964904785,1051.5,1
29,2017-05-09 23:01:49,161,21.517000198364254,1051.5,1
30,2017-05-09 23:01:55,167,21.516000747680664,1051.5,1
31,2017-05-09 23:02:01,173,21.516000747680664,1051.5,1
32,2017-05-09 23:02:07,179,21.517000198364254,1051.5,1
33,2017-05-09 23:02:13,185,21.516000747680664,1051.5,1
34,2017-05-09 23:02:18,190,21.516000747680664,1051.5,1
35,2017-05-09 23:02:23,195,21.516000747680664,1051.5,1
36,2017-05-09 23:02:29,201,21.51499938964844,1051.5,1
37,2017-05-09 23:02:34,206,21.513999938964844,1051.5,1
38,2017-05-09 23:02:39,211,21.516000747680664,1051.5,1
39,2017-05-09 23:02:44,216,21.513999938964844,1051.5,1
40,2017-05-09 23:02:49,221,21.516000747680664,1051.5,1
41,2017-05-09 23:02:55,227,21.516000747680664,1051.5,1
42,2017-05-09 23:03:00,232,21.51499938964844,1051.5,1
43,2017-05-09 23:03:05,237,21.51499938964844,1051.5,1
44,2017-05-09 23:03:11,243,21.513999938964844,1051.5,1
45,2017-05-09 23:03:16,248,21.513999938964844,1051.5,1
46,2017-05-09 23:03:22,254,21.51499938964844,1051.5,1
47,2017-05-09 23:03:28,260,21.51499938964844,1051.5,1
48,2017-05-09 23:03:34,266,21.513999938964844,1051.5,1
49,2017-05-09 23:03:39,271,21.513999938964844,1051.5,1
50,2017-05-09 23:03:44,276,21.516000747680664,1051.5,1
51,2017-05-09 23:03:49,281,21.51499938964844,1051.5,1
52,2017-05-09 23:03:54,286,21.516000747680664,1051.5,1
53,2017-05-09 23:03:59,291,21.516000747680664,1051.5,1
54,2017-05-09 23:04:05,297,21.516000747680664,1051.5,1
55,2017-05-09 23:04:10,302,21.516000747680664,1051.5,1
56,2017-05-09 23:04:15,307,21.518999099731445,1051.5,1
57,2017-05-09 23:04:20,312,21.51799964904785,1051.5,1
58,2017-05-09 23:04:26,318,21.518999099731445,1051.5,1
59,2017-05-09 23:04:32,324,21.518999099731445,1051.5,1
60,2017-05-09 23:04:37,329,21.518999099731445,1051.5,1
61,2017-05-09 23:04:43,335,21.51799964904785,1051.5,1
62,2017-05-09 23:04:48,340,21.518999099731445,1051.5,1
63,2017-05-09 23:04:53,345,21.520000457763672,1051.5,1
64,2017-05-09 23:04:58,350,21.51799964904785,1051.5,1
65,2017-05-09 23:05:03,355,21.518999099731445,1051.5,1
66,2017-05-09 23:05:09,361,21.520000457763672,1051.5,1
67,2017-05-09 23:05:14,366,21.520999908447266,1051.5,1
68,2017-05-09 23:05:20,372,21.520999908447266,1051.5,1
69,2017-05-09 23:05:26,378,21.520999908447266,1051.5,1
70,2017-05-09 23:05:27,379,21.520999908447266,1051.5,1
71,2017-05-09 23:05:33,385,21.52199935913086,1051.5,1
72,2017-05-09 23:05:39,391,21.520999908447266,1051.5,1
73,2017-05-09 23:05:44,396,21.520999908447266,1051.5,1
74,2017-05-09 23:05:49,401,21.520999908447266,1051.5,1
75,2017-05-09 23:05:54,406,21.520999908447266,1051.5,1
76,2017-05-09 23:06:00,412,21.52199935913086,1051.5,1
77,2017-05-09 23:06:06,418,21.520999908447266,1051.5,1
78,2017-05-09 23:06:11,423,21.52400016784668,1051.5,1
79,2017-05-09 23:06:17,429,21.52400016784668,1051.5,1
80,2017-05-09 23:06:23,435,21.523000717163086,1051.5,1
81,2017-05-09 23:06:28,440,21.525999069213867,1051.5,1
82,2017-05-09 23:06:33,445,21.52400016784668,1051.5,1
83,2017-05-09 23:06:38,450,21.52199935913086,1051.5,1
84,2017-05-09 23:06:44,456,21.523000717163086,1051.5,1
85,2017-05-09 23:06:49,461,21.52400016784668,1051.5,1
86,2017-05-09 23:06:54,466,21.523000717163086,1051.5,1
87,2017-05-09 23:07:00,472,21.52400016784668,1051.5,1
